311;E02-14;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
312;E03-01;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
313;E03-02;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
314;E03-03;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
315;E03-04;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
316;E03-05;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
317;E03-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
318;E03-07;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
319;E03-08;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
320;E03-09;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
321;E03-10;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
322;E03-11;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
323;E03-12;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
324;E03-13;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
325;E03-14;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
326;E04-01;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
327;E04-02;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
328;E04-03;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
329;E04-04;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
330;E04-05;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
331;E04-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
332;E04-07;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
333;E04-08;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
334;E04-09;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
335;E04-10;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
336;E04-11;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
337;E04-12;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
338;E04-13;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
339;E04-14;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
340;F01-01;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
341;F01-02;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
342;F01-03;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
343;F01-04;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
344;F01-05;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
345;F01-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
346;F01-07;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
347;F01-08;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
348;F01-09;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
349;F01-10;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
350;F01-11;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
351;F01-12;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
352;F01-13;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
353;F01-14;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
354;F01-15;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
355;F01-16;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
356;F02-01;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
357;F02-02;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
358;F02-03;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
359;F02-04;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
360;F02-05;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
361;F02-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
362;F02-07;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
363;F02-08;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
364;F02-09;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
365;F02-10;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
366;F02-11;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
367;F02-12;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
368;F02-13;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
369;F02-14;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
370;F02-15;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
371;F02-16;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
372;F03-01;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
373;F03-02;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
374;F03-03;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
375;F03-04;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
376;F03-05;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
377;F03-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
378;F03-07;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
379;F03-08;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
380;F03-09;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
381;F03-10;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
382;F03-11;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
383;F03-12;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
384;F03-13;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
385;F03-14;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
386;F03-15;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
387;F03-16;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
388;F04-01;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
389;F04-02;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
390;F04-03;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
391;F04-04;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
392;F04-05;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
393;F04-06;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
394;F04-07;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
395;F04-08;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
396;F04-09;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
397;F04-10;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
398;F04-11;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
399;F04-12;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
400;F04-13;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
401;F04-14;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
402;F04-15;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
403;F04-16;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
404;G01-01;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
405;G01-02;RACK;1000;2018-04-17 04:00:49;2018-04-17 04:00:49
